query_id,chunk_id,original_score,query_text,chunk_text,ex35_score,ex35_reason,gem3_score,gem3_reason,ax4_score,ax4_reason,final_score,max_diff,is_conflict,agree_original
Q-0019,CASE-701100,1,"출퇴근 시간이 정해져 있고, 업무 압박이 있으며 계약서에 프리랜서라는 명시가 없음
최저임금 미만의 임금을 받음
근로기준법상의 근로자로 인정되어 최저임금 보장을 위한 조치 요구
계약 형식이 프리랜서이지만 실질적인 근로 조건이 근로자와 유사함, 대법원 판례에 따른 근로자 판단 기준 고려 필요","편의점 알바생의 직업 분류와 최저임금 적용 여부에 대한 의문
구체적인 업무 내용 없이는 최저임금 적용 여부를 정확히 판단할 수 없음
알바생의 구체적인 업무 내용에 따른 직업 분류 확인 요청
최저임금법 및 고용노동부 고시에 따른 단순노무 종사자의 정의와 관련 기관 문의 필요성",1,"민원은 프리랜서와 유사한 근로 조건 하에서의 최저임금 보장 요구를 다루고 있지만, 과거 민원은 편의점 알바생의 최저임금 적용 여부에 초점을 맞추고 있어 직접적인 인용은 어렵습니다. 그러나 근로 조건과 관련 법령 적용에 대한 방향성은 참고 가능합니다.",1,"Query는 계약 형태와 실질적인 근로 조건, 최저임금 보장 요구 등 구체적인 상황과 법적 판단 기준을 다루고 있지만, Chunk는 편의점 알바생의 최저임금 적용 여부에 대한 일반적인 내용만 담고 있어 직접적인 관련성이 낮습니다. Chunk는 최저임금 적용에 대한 방향",1,"두 민원은 모두 근로자와 관련된 임금 문제이며, 실질적인 고용 형태에 대한 판단이 필요하다는 점에서 유사합니다. 그러나 과거 민원의 경우 알바생에 대한 구체적인 업무 내용 확인이 필요하며, 기준 민원의 프리랜서라는 계약 형식과 직접적인 법 적용은 다를 수 있습니다.",1,0,False,True
Q-0019,CASE-500955,2,"출퇴근 시간이 정해져 있고, 업무 압박이 있으며 계약서에 프리랜서라는 명시가 없음
최저임금 미만의 임금을 받음
근로기준법상의 근로자로 인정되어 최저임금 보장을 위한 조치 요구
계약 형식이 프리랜서이지만 실질적인 근로 조건이 근로자와 유사함, 대법원 판례에 따른 근로자 판단 기준 고려 필요","현재 월급은 150만 원으로, 식대 10만 원을 제외하고 최저임금에 미달하는 것으로 보임. 2019년 최저임금 적용 시에도 인상 폭이 최저임금 인상률에 맞지 않음.
최저임금 위반으로 인해 법적 월급보다 낮은 급여를 받고 있으며, 이로 인해 차액 지급이 필요할 수 있음.
최저임금에 맞는 정확한 월급 인상 및 차액 지급 요구
직장인의 최저임금 준수 여부와 인상",2,"핵심 쟁점인 최저임금 위반과 관련된 법령 적용은 일치하지만, Query에서 강조하는 프리랜서와 근로자 판단 기준 및 출퇴근 시간과 업무 압박에 대한 구체적 상황은 과거 민원에서 명확히 다루어지지 않았습니다. 따라서 방향성은 참고 가능하지만 세부 사항의 완전한 일치는 부",2,"Query와 Chunk 모두 최저임금 미달 문제와 관련되어 있으며, 법령 카테고리가 일치합니다. 다만, Query는 프리랜서 계약 형태와 실질적인 근로 조건의 유사성을 언급하고 있지만, Chunk는 월급 인상 및 차액 지급 요구에 집중하고 있어 세부 상황에 약간의 차이",2,"두 민원은 모두 최저임금과 관련된 문제를 다루고 있으며, 근로자로서의 권리 보장을 요구하고 있습니다. 그러나 기준 민원은 프리랜서라는 계약 형식에도 불구하고 실질적인 근로자성을 주장하고 있어 대법원 판례 기준을 고려해야 한다는 점이 추가됩니다. 과거 민원의 내용은 직접",2,0,False,True
Q-0019,CASE-501455,1,"출퇴근 시간이 정해져 있고, 업무 압박이 있으며 계약서에 프리랜서라는 명시가 없음
최저임금 미만의 임금을 받음
근로기준법상의 근로자로 인정되어 최저임금 보장을 위한 조치 요구
계약 형식이 프리랜서이지만 실질적인 근로 조건이 근로자와 유사함, 대법원 판례에 따른 근로자 판단 기준 고려 필요","직원이 법정 최저임금 미만의 임금 지급과 4대 보험 미가입을 요청하여 이를 수용함으로써 위법 상태가 지속되고 있으며, 최근 보상금 요구가 발생함.
위법 상태로 인해 법적 문제와 추가적인 보상금 요구가 발생하고 있음.
최저임금 준수 및 4대 보험 가입 신고를 이행하고 지연 신고에 따른 과태료를 부담하며 위법 상황을 바로잡음.
직원의 요청에 따른 위법 행위가 ",2,"핵심 쟁점인 최저임금 미준수와 법적 문제 해결 방법이 일치하지만, 민원의 주요 요소인 프리랜서와 근로자 판단 기준에 대한 직접적인 언급이 부족하여 세부 상황에 약간의 차이가 있음.",1,"Query는 계약 형태와 실질적인 근로 조건, 최저임금 미지급 문제 등을 다루고 있지만, Chunk는 최저임금 미지급 및 4대 보험 미가입으로 인한 법적 문제 상황에 대한 내용으로, 직접적인 해결 방법이나 판단 기준을 제시하지 않아 낮은 점수를 부여합니다.",2,"두 민원은 모두 최저임금 미준수 문제와 관련이 있으며, 근로자와 프리랜서 간의 법적 지위 판단에 대한 유사한 쟁점을 다루고 있습니다. 그러나 과거 민원의 경우 구체적인 계약 형식이나 대법원 판례에 따른 근로자 판단 기준 적용에 대한 직접적인 언급은 없어, 약간의 수정이",2,1,False,False
Q-0019,CASE-500257,1,"출퇴근 시간이 정해져 있고, 업무 압박이 있으며 계약서에 프리랜서라는 명시가 없음
최저임금 미만의 임금을 받음
근로기준법상의 근로자로 인정되어 최저임금 보장을 위한 조치 요구
계약 형식이 프리랜서이지만 실질적인 근로 조건이 근로자와 유사함, 대법원 판례에 따른 근로자 판단 기준 고려 필요","포괄임금제를 사용 중이며, 근로계약서의 임금 부분이 근로기준법상 문제가 될 수 있는지 확인 필요
수습기간 중 지급되는 임금이 최저임금의 90% 이상을 충족하지 않을 가능성이 있음
회사의 구체적인 실태 확인 및 최저임금 기준에 맞는 임금 지급 검토 요청
제조업에서 실제 근로시간 산정이 가능함에도 월간 근로시간을 약정하여 임금을 책정하는 포괄임금제의 적법성 문",2,"핵심 쟁점인 최저임금 보장과 근로조건 관련 법령 적용은 일치하지만, Query에서 언급된 프리랜서 계약의 근로자 판단 기준과 구체적인 출퇴근 시간 및 업무 압박에 대한 세부 사항은 과거 민원에서 명확히 다루어지지 않았습니다. 따라서 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 최저임금 미달 및 근로기준법상 근로자 인정 가능성에 대한 내용이 포함되어 있어 핵심 쟁점과 법령 카테고리는 동일합니다. 다만, Query는 프리랜서 계약 형태의 예외적인 상황을 다루고 있어 Chunk의 일반적인 내용과 약간의 수정이 필요합니",2,"두 민원은 모두 임금과 관련된 문제를 다루고 있으며, 근로기준법에 따른 근로자 인정 여부와 최저임금 준수에 대한 내용이 일치합니다. 그러나 Query는 프리랜서로서의 실질적 근로자 여부 판단에 초점을 맞추고 있고, Chunk는 포괄임금제와 수습기간 임금 기준에 관한 내",2,0,False,False
Q-0019,CASE-700622,1,"출퇴근 시간이 정해져 있고, 업무 압박이 있으며 계약서에 프리랜서라는 명시가 없음
최저임금 미만의 임금을 받음
근로기준법상의 근로자로 인정되어 최저임금 보장을 위한 조치 요구
계약 형식이 프리랜서이지만 실질적인 근로 조건이 근로자와 유사함, 대법원 판례에 따른 근로자 판단 기준 고려 필요","300인 이상 사업장에서 법정 공휴일에 유급 휴가 대신 시급의 1.5배만 지급받음
임금 지급 방식의 차이로 인한 경제적 손실 경험
법정 공휴일 유급 휴가 지급 요구
근로 계약 형태가 근로기준법상의 근로자성 인정 여부에 대한 논란이 있으며, 실질적 근로자로서의 지위 확인 필요",2,"핵심 쟁점인 근로기준법상의 근로자 인정과 최저임금 보장 요구는 일치하지만, 평가 민원은 프리랜서와 근로자 간의 실질적 조건 비교에 초점을 맞추고 있는 반면, 과거 민원은 주로 법정 공휴일 유급 휴가 지급 문제에 집중되어 있어 세부 상황이 약간 다릅니다.",2,"Query와 Chunk 모두 계약 형태와 실질적인 근로 조건의 불일치로 인해 근로자성 여부가 쟁점인 상황을 다루고 있습니다. 다만, Query는 최저임금 미지급 문제에 대한 조치를 요구하는 반면, Chunk는 법정 공휴일 유급 휴가 미지급 문제에 대한 내용이므로 세부 ",2,"두 민원은 모두 근로자와 프리랜서 간의 법적 지위와 관련된 문제를 다루고 있습니다. 그러나 첫 번째 민원은 최저임금 보장에 초점을 맞추고 있고, 두 번째 민원은 법정 공휴일 유급 휴가 지급에 관한 것입니다. 두 사안은 유사한 쟁점을 가지고 있지만 구체적인 상황과 요구사",2,0,False,False
Q-0019,CASE-700449,3,"출퇴근 시간이 정해져 있고, 업무 압박이 있으며 계약서에 프리랜서라는 명시가 없음
최저임금 미만의 임금을 받음
근로기준법상의 근로자로 인정되어 최저임금 보장을 위한 조치 요구
계약 형식이 프리랜서이지만 실질적인 근로 조건이 근로자와 유사함, 대법원 판례에 따른 근로자 판단 기준 고려 필요","미용 프리랜서지만 직원처럼 일한 근무 상황 (2019년 12월 23일~2020년 12월 30일)
퇴직금 미지급
퇴직금 지급 요구
프리랜서 계약 하에 근무했으나 실질적인 직원 역할 수행으로 인한 근로자성 판단 필요성",2,"핵심 쟁점인 프리랜서와 실질적인 근로자성 판단이 일치하지만, 시간대와 업무 압박, 최저임금 보장 요구 등 구체적인 상황이 다소 다름으로 수정 후 활용 가능.",2,"Query와 Chunk 모두 프리랜서 계약이지만 실질적인 근로 조건이 근로자와 유사하여 근로자성 판단이 필요하다는 핵심 쟁점이 동일합니다. 다만, Query는 최저임금 미지급 문제와 관련하여 구체적인 조치를 요구하는 반면, Chunk는 퇴직금 미지급 문제에 대한 요구로",3,"쟁점(근로자성 판단), 법령(근로기준법), 해결방법(근로자성 인정 시 퇴직금 지급) 모두 일치하며, 대법원 판례 기준도 동일하게 적용됩니다.",2,1,False,False
Q-0020,CASE-002170,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","비밀번호로 로그인 시 가입 정보가 없다는 오류 메시지 발생
현재 로그인 불가 및 임시 비밀번호 발송 제안에도 불구하고 문제 해결되지 않음
임시 비밀번호 발송 및 추가적인 문제 해결 조치 요청
국립아시아문화전당 인문 강좌 프로그램 회원 가입 후 로그인 문제 발생, 이메일 주소 제공 및 개인 정보 확인 완료 상태",2,"핵심 로그인 문제와 임시 비밀번호 관련성은 일치하지만, 회원 가입 후 비밀번호 변경 이력 부재와 주소 변경 이력은 세부 상황이 다르며, 민원의 담당부서나 구체적인 해결 방법의 일치성이 부분적으로만 확인되어 수정 후 활용 가능합니다.",1,"Query는 저장된 비밀번호 로그인 실패 및 임시 비밀번호 관련 문제를 다루고 있지만, Chunk는 가입 정보 오류 메시지 및 임시 비밀번호 발송 시도 실패를 설명하며, 국립아시아문화전당 강좌 회원 가입 관련 내용으로 분야가 다릅니다. 따라서 방향성만 참고할 수 있는 ",2,"쟁점과 법령이 일치하며, 두 민원 모두 로그인 문제와 관련된 임시 비밀번호 관련 절차를 다루고 있습니다. 그러나 세부 상황이 약간 다릅니다. 기준 민원은 비밀번호 찾기 기능 사용 후에도 로그인이 불가능한 상황이고, 과거 민원은 가입 정보가 없다는 오류 메시지를 언급하고",2,1,False,False
Q-0020,CASE-001490,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","회원가입 후 로그인 시 회원 정보가 존재하지 않는 문제 발생
로그인 실패로 인해 서비스 이용 불가
임시 비밀번호 발송 및 회원 정보 정확한 반영 요청
작가명과 본명으로 각각 가입했으나 로그인 시 정보 인식 문제 발생, 해결 후 아이디 비밀번호 변경 안내 필요",2,"핵심 쟁점인 로그인 실패와 임시 비밀번호 관련 문제는 일치하지만, 과거 민원에서 주소 변경 이력에 대한 언급이 없고, 아이디 비밀번호 변경 안내 부분은 Query와 직접적으로 연관성이 낮아 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 로그인 실패 및 임시 비밀번호 관련 문제를 다루고 있어 핵심 쟁점과 법령 카테고리는 동일합니다. 다만, Query는 비밀번호 변경 이력 및 주소 변경 이력 등 구체적인 상황을 포함하고 있어 Chunk와 약간의 차이가 있습니다.",2,"쟁점과 법령이 유사하지만 세부 상황이 약간 다름. 두 민원 모두 로그인 실패와 관련된 문제를 다루고 있으며, 임시 비밀번호 관련 절차가 언급되어 있어 수정 후 활용 가능.",2,0,False,False
Q-0020,CASE-002115,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","브런치 콘서트 예약 과정에서 비밀번호 입력 오류 메시지가 지속적으로 나타나고, 임시 비밀번호를 통해 로그인 후에도 회원 정보 수정이 복잡하게 이루어져 있음.
고객은 비밀번호 변경 과정에서 혼란을 겪고 있으며, 문제의 원인을 명확히 파악하지 못하고 있음.
간편한 회원 정보 수정 방법 안내 및 비밀번호 문제 해결을 위한 지원 요청.
고객은 이전에 디폴트 번호를",1,"비밀번호 관련 문제와 회원 정보 수정 어려움이라는 핵심 쟁점은 일치하지만, 구체적인 상황과 해결 방법이 다르며 직접 인용하기 어렵습니다.",1,"Query는 저장된 비밀번호 로그인 실패 및 임시 비밀번호 관련 문제이고, Chunk는 브런치 콘서트 예약 과정에서의 비밀번호 오류 및 회원 정보 수정 문제에 대한 내용으로, 쟁점 분야는 유사하지만 구체적인 해결 방법이나 법령 관련 내용은 일치하지 않아 낮은 점수를 부",2,"쟁점과 법령이 유사하지만 세부 상황이 약간 다름. 로그인 실패와 임시 비밀번호 관련 문제는 두 민원에 공통적으로 존재하며, 해결 방법(회원 정보 수정 및 지원 요청)도 일치함.",1,1,False,False
Q-0020,CASE-002472,2,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","휴대폰 번호 변경으로 인해 기존 로그인 정보로 비밀번호 찾기가 불가능하고, 이메일 인증 메일도 수신되지 않음
비밀번호 변경 신청 후에도 기존 회원 정보 확인이 불가능하여 정보 수정이나 탈퇴가 이루어지지 않음
휴대폰 번호 변경 후 새로운 이메일 주소로 회원 가입 절차 안내 및 비밀번호 재설정 방법 제공
고객의 휴대폰 번호 변경으로 인해 기존 회원 정보 접근이",2,"핵심 쟁점인 비밀번호 및 로그인 문제와 관련성이 높으나, 휴대폰 번호 변경과 주소 변경 이력의 존재는 Query와 부분적으로만 일치하여 세부 상황의 차이가 존재합니다.",2,"Query와 Chunk 모두 휴대폰 번호 변경으로 인한 로그인 및 비밀번호 찾기 문제점을 다루고 있어 핵심 쟁점과 법령 카테고리는 동일합니다. 다만, Query는 비밀번호 찾기 기능 사용 후에도 로그인 불가 상황을 포함하고 있어 Chunk의 내용과 약간의 차이가 있어 ",2,"쟁점과 법령이 유사하지만 세부 상황이 약간 다름. 휴대폰 번호 변경이 주요 쟁점이며, 두 사례 모두 로그인 정보와 관련된 문제를 다루고 있음.",2,0,False,True
Q-0020,CASE-002240,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","온라인으로 회원 가입 후 예매를 시도했으나, 5월 29일 공연 예매를 위한 로그인 시 '회원 정보가 없다'는 오류 메시지가 발생함.
현재 로그인이 불가능하여 공연 예매를 진행할 수 없음.
임시 비밀번호 발송 및 로그인 문제 해결을 위한 추가 조치 요청
고객은 자신의 이메일 주소로 가입했으나, 지메일 주소 입력 시 오류가 발생한다고 언급함. 가입 정보 확인을",2,"핵심 쟁점인 로그인 불가와 임시 비밀번호 관련 문제는 일치하지만, 세부 상황이 다릅니다. 특히 과거 민원에서 이메일 주소 입력 오류와 생년월일, 주소 제공이 언급된 반면, 기준 민원은 비밀번호 문제와 주소 변경 이력에 초점을 맞추고 있어 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 로그인 불가 및 임시 비밀번호 관련 문제를 다루고 있어 핵심 쟁점과 법령 카테고리는 동일합니다. 다만, Query는 비밀번호 찾기 기능 사용 후에도 로그인 불가 상황을 포함하고 있어 Chunk의 내용과 약간의 차이가 있어 수정 후 활용 가능",1,"두 민원은 모두 로그인 문제와 관련되어 있지만, 세부 상황이 다릅니다. 기준 민원은 비밀번호 관련 문제이고, 과거 민원은 회원 정보와 관련된 문제입니다.",2,1,False,False
Q-0020,CASE-001875,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","강좌 신청 과정에서 아이디로 로그인 시도 시 회원 정보가 없다는 메시지가 발생함
현재 강좌 신청이 불가능한 상태로 로그인 실패
임시 비밀번호 재발송 및 회원 정보 확인 조치
고객은 이미 아이디를 확인하고 임시 비밀번호를 받았으나 로그인에 실패하였으며, 이전에 정상적으로 가입되었음을 주장함",1,"비밀번호 로그인 및 임시 비밀번호 관련 문제는 유사하지만, 강좌 신청과 회원 정보 확인 등 세부 상황이 다르므로 직접 인용은 어렵지만 방향성을 참고할 수 있습니다.",1,"Query는 로그인 및 비밀번호 관련 문제이고, Chunk는 강좌 신청 과정에서의 로그인 실패를 다루고 있어 직접적인 관련성은 낮습니다. 다만, 로그인 실패 및 임시 비밀번호 관련 내용은 일부 방향성을 제시할 수 있어 1점으로 평가합니다.",2,"쟁점과 법령이 유사하지만 세부 상황이 다릅니다. 두 민원 모두 로그인 실패와 관련된 문제이며, 임시 비밀번호 관련 조치가 포함됩니다. 그러나 기준 민원은 비밀번호 찾기 기능이 작동하지 않는 상황을 다루고 있어 약간의 수정이 필요합니다.",1,1,False,False
Q-0020,CASE-001491,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","이메일 형식 오류 메시지가 계속 떠서 비밀번호 재설정 과정이 진행되지 않음
현재 비밀번호 재설정이 완료되지 않아 로그인 불가능
이메일 형식 오류 해결 및 임시 비밀번호 발송
고객이 아시아문화전당 홈페이지에서 비밀번호를 잊어버렸고, 이메일 인증 과정에서 오류 메시지를 받고 있음",2,"핵심 쟁점인 비밀번호 재설정 및 로그인 불가 상황은 일치하지만, 과거 민원은 이메일 형식 오류에 초점을 맞추고 있어 세부 상황이 약간 다릅니다. 따라서 수정 후 활용 가능합니다.",1,"Query는 저장된 비밀번호 로그인 실패 및 임시 비밀번호 관련 문제를 다루고 있지만, Chunk는 이메일 형식 오류로 인한 비밀번호 재설정 문제에 집중하고 있어 직접적인 관련성은 낮습니다. Chunk는 문제 해결 방향성을 일부 제시할 수 있지만, 직접 인용하기는 어렵",2,"두 민원은 모두 비밀번호 관련 문제이며, 로그인 실패와 관련된 동일한 행정 분야에 속합니다. 그러나 세부 상황이 다릅니다. 기준 민원의 경우 비밀번호 찾기 기능 사용 후에도 로그인이 불가능한 상황이고, 과거 민원의 경우는 이메일 형식 오류로 인해 비밀번호 재설정이 완료",2,1,False,False
Q-0020,CASE-001839,3,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","회원가입 후 로그인 시 회원 정보가 없다고 나타나며, 비밀번호 찾기 과정에서도 일치하는 정보를 찾을 수 없음.
현재 회원 정보 접근 불가로 인해 예매를 진행할 수 없음.
임시 비밀번호 발급 및 비밀번호 변경 절차 지원 요청
고객은 과거 회원가입 이력이 있으나 최근 활동이 없어 정보가 누락된 것으로 보임. 주소 변경 여부 확인 필요.",2,"핵심 쟁점인 로그인 문제와 임시 비밀번호 관련 절차는 일치하지만, 세부 상황에서 회원 정보 접근 불가와 주소 변경 이력 확인 필요성 등이 약간 다르므로 수정 후 활용 가능합니다.",2,"핵심 쟁점(로그인 불가, 비밀번호 찾기 문제)과 법령 카테고리(개인정보 관련)는 동일하나, 구체적인 상황(주소 변경 이력, 비밀번호 변경 이력 없음)이 약간 다르므로 수정 후 활용 가능합니다.",2,"쟁점과 법령이 유사하지만 세부 상황이 약간 다름. 로그인 불가 문제와 임시 비밀번호 관련 절차가 일치하나, 개인정보 수신 동의와 관련된 부분은 명시되지 않아 약간의 수정이 필요함.",2,0,False,False
Q-0020,CASE-001488,2,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","비밀번호 입력 오류로 인해 계정 접속이 되지 않고, 동일한 이름과 휴대폰 번호로 다른 계정이 존재하여 사용자 오류 메시지가 발생함
현재 계정 접속 불가 및 혼란스러운 사용자 경험
임시 비밀번호 발송 및 계정 혼동 해결을 위한 명확한 안내 제공
고객은 이미 홈페이지 회원으로 등록되어 있으나, 비밀번호 오류와 동일 정보로 인한 추가 계정 존재로 인한 접속 문제",2,"핵심 쟁점인 계정 로그인 불가와 임시 비밀번호 관련 문제는 일치하지만, 세부 상황에서 회원 가입 후 비밀번호 변경 이력 부재와 주소 변경 이력 존재라는 특정 조건은 과거 민원과 직접적으로 연관성이 낮아 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 계정 접속 불가 및 임시 비밀번호 관련 문제를 다루고 있어 핵심 쟁점과 법령 카테고리는 동일합니다. 다만, Query는 비밀번호 변경 이력 및 주소 변경 이력과 같이 구체적인 상황을 포함하고 있어 Chunk와 약간의 차이가 있습니다.",1,"두 민원은 모두 계정 접근 문제와 관련되어 있지만, 세부 상황이 다릅니다. 기준 민원은 비밀번호 찾기 기능 사용 후에도 로그인 불가한 상황이고, 과거 민원은 동일한 이름과 번호로 다른 계정이 존재하는 문제입니다.",2,1,False,True
Q-0020,CASE-002511,0,"저장된 비밀번호로 로그인 시도 실패 및 비밀번호 찾기 기능 사용 후에도 로그인 불가
현재 비밀번호로 로그인 불가 및 임시 비밀번호 수신 불가
임시 비밀번호 수신을 위한 개인정보 수신 동의 및 임시 비밀번호 전송
회원 가입 후 비밀번호 변경 이력 없음, 주소 변경 이력 존재","회원가입 후 로그인이 되지 않고, 휴대폰 및 이메일 인증 모두 실패함. 이전에 가입한 계정이 현재 확인되지 않음.
로그인 불가 및 계정 확인 불가로 인한 서비스 이용 불가
이전 계정 확인 및 로그인 문제 해결을 위한 조치 요청
이전에 네이버를 통해 가입 후 계정 삭제 후 다시 가입 시도하였으나, 여전히 로그인 및 인증 문제 발생. 메일 주소 오류 가능성 제",2,"핵심 쟁점인 로그인 불가와 계정 관련 문제는 일치하지만, 세부 상황이 다릅니다. 과거 민원은 네이버를 통한 가입과 계정 삭제 경험을 언급하고 있어, 현재 민원의 상황과 완전히 일치하지 않으나 해결 방향성을 제공합니다.",2,"Query와 Chunk 모두 로그인 불가 문제를 다루고 있으며, 인증 실패 및 계정 확인 불가 상황을 공유하고 있습니다. 다만, Chunk는 네이버 계정 연동 및 계정 삭제 후 재가입 시도 등 Query에 없는 추가적인 내용을 포함하고 있어 2점으로 평가합니다.",2,"쟁점과 법령이 유사하지만 세부 상황이 약간 다름. 두 민원 모두 로그인 문제와 관련되어 있으며, 계정 확인과 관련된 조치가 필요함.",2,0,False,False
Q-0021,CASE-500463,0,"3톤 미만 굴삭기 교육을 받고 면허증을 취득했으나, 갱신을 하지 않아 면허 취소 위협을 받았고, 최근 다시 교육을 받았음에도 면허 갱신이 거부됨
면허 갱신 거부 및 이전 교육 유효로 인한 추가 교육 비용 발생
이전 교육 비용 환불 또는 면허 갱신 절차에 대한 구제 요청
농업 종사자로서 오랜 기간 동안 해당 면허를 활용해 왔으나, 갱신 절차의 불명확성과 추가","화장품을 식품 아이템에 추가하여 일본 시장에 진출하려는 계획 중에 있으며, 현지 물류기지 구축을 고려 중입니다.
현지에서 화장품 수입업 허가를 받는 것이 어려울 수 있으며, 대량 통관 시 통관 비용 및 관세 증가로 인해 물류비용과 소비자 부담 원가가 상승할 가능성이 있습니다.
현지 파트너와의 협력 방안 또는 직접 현지 법인 설립을 통한 화장품 수입 면허 획",0,"기준 민원은 건설기계 면허 갱신과 관련된 행정 문제를 다루고 있는 반면, 과거 민원은 화장품 수입과 관련된 일본 시장 진출 및 규제 문제를 다루고 있어 주제가 완전히 다릅니다.",0,"Query는 굴삭기 면허 갱신 관련 내용이며, Chunk는 화장품 일본 시장 진출 관련 내용으로 분야가 완전히 다릅니다. 따라서 Query 답변 작성에 전혀 활용할 수 없습니다.",0,"기준 민원과 과거 민원은 서로 다른 행정 분야와 쟁점을 다루고 있습니다. 기준 민원은 굴삭기 면허 갱신 및 교육 비용에 관한 문제이고, 과거 민원은 일본 시장 진출을 위한 화장품 수입 관련 규제 및 물류 문제에 관한 것입니다.",0,0,False,True
Q-0021,CASE-001307,0,"3톤 미만 굴삭기 교육을 받고 면허증을 취득했으나, 갱신을 하지 않아 면허 취소 위협을 받았고, 최근 다시 교육을 받았음에도 면허 갱신이 거부됨
면허 갱신 거부 및 이전 교육 유효로 인한 추가 교육 비용 발생
이전 교육 비용 환불 또는 면허 갱신 절차에 대한 구제 요청
농업 종사자로서 오랜 기간 동안 해당 면허를 활용해 왔으나, 갱신 절차의 불명확성과 추가","5개월간의 자동차정비산업기사 교육 후 3년간 다른 교육 훈련 과정에 재입학이 제한되는 규정
사회적 배려 대상자로서 교육 기회 제한으로 인한 기술 습득 및 취업 어려움
재입학 제한 규정의 재검토 및 완화 요청
사회적 배려 대상자의 교육 기회 확대 필요성과 경쟁 사회에서의 기술 습득 중요성 강조",0,"기준 민원은 굴삭기 면허 갱신과 관련된 행정 절차 및 불만 사항에 초점을 맞추고 있는 반면, 과거 민원은 자동차 정비 교육과 사회적 배려 대상자의 교육 기회에 관한 내용으로 주제가 완전히 다릅니다.",0,"기준 민원은 굴착기 면허 갱신 관련 문제이고, 과거 민원은 자동차정비산업기사 교육 재입학 제한 관련 내용으로, 행정 분야 및 법령 카테고리가 완전히 다릅니다. 따라서 활용 가능성이 없습니다.",0,두 민원은 서로 다른 분야와 상황을 다루고 있어 직접적인 연관성이 없습니다. 기준 민원의 면허 갱신 문제는 과거 민원의 교육 재입학과 관련이 없습니다.,0,0,False,True
